location,site,year1stTag,tag,plot,dah.yr0,dah.yr1,dah.yr1.max,height.yr0,height.yr1,stems.yr0,stems.yr1,yr0,dens.cont.yr0,densEffect.yr0,dah.superclass.yr0,mortality.yr1,name,nhlc
long_island,caleb_smith,2011,2164,20,0.78,0.84,NA,186,187,3,3,2011,4,1,B,NA,caleb_smith20,NA
long_island,caleb_smith,2011,2165,20,0.42,0.48,NA,77,78,2,1,2011,4,3,A,NA,caleb_smith20,NA
long_island,caleb_smith,2012,CS12-129,20,NA,0.1,NA,NA,7,NA,1,2011,4,0,NA,NA,caleb_smith20,NA
long_island,caleb_smith,2011,2076,3,0.55,0.56,NA,117,117,1,1,2011,22,2,B,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2077,3,0.88,0.82,NA,184,187,3,4,2011,22,2,B,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2078,3,0.49,0.53,NA,75,76,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2079,3,0.28,0.31,NA,43,53,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2080,3,0.33,0.25,NA,22,24,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2081,3,0.23,0.23,NA,30,33,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2082,3,0.24,NA,NA,16,NA,1,NA,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2083,3,0.54,0.56,NA,106,117,4,4,2011,22,2,B,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2084,3,0.34,0.17,NA,83,17,2,5,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2085,3,0.41,0.41,NA,82,73,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2086,3,0.23,0.22,NA,23,24,2,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2087,3,0.26,0.23,NA,44,31,1,2,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2088,3,0.38,0.4,NA,62,59,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2089,3,0.34,0.4,NA,61,62,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2090,3,0.22,NA,NA,61,NA,1,NA,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2091,3,0.4,0.4,NA,86,98,3,3,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2092,3,0.42,0.48,NA,108,116,2,2,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,CS-1,3,0.22,0.22,NA,32,34,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,CS-2,3,0.23,0.2,NA,28,28,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,CS-3,3,0.21,0.18,NA,39,40,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2012,CS12-146,3,NA,0.08,NA,NA,8,NA,1,2011,22,0,NA,NA,caleb_smith3,NA
long_island,caleb_smith,2012,CS12-147,3,NA,0.14,NA,NA,11,NA,1,2011,22,0,NA,NA,caleb_smith3,NA
long_island,caleb_smith,2012,CS12-150,3,NA,0.19,NA,NA,16,NA,1,2011,22,0,NA,NA,caleb_smith3,NA
long_island,caleb_smith,2012,CS12-151,3,NA,0.08,NA,NA,9,NA,1,2011,22,0,NA,NA,caleb_smith3,NA
long_island,caleb_smith,2012,CS12-152,3,NA,0.15,NA,NA,21,NA,1,2011,22,0,NA,NA,caleb_smith3,NA
long_island,caleb_smith,2012,CS12-153,3,NA,0.2,NA,NA,12,NA,1,2011,22,0,NA,NA,caleb_smith3,NA
long_island,caleb_smith,2011,P3-3,3,NA,0.1,NA,NA,17,NA,1,2011,22,0,NA,NA,caleb_smith3,NA
long_island,caleb_smith,2011,P3-4,3,0.14,0.14,NA,14,14,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,P3-5,3,NA,0.1,NA,NA,17,NA,1,2011,22,0,NA,NA,caleb_smith3,NA
long_island,caleb_smith,2011,P3-7,3,NA,0.09,NA,NA,8,NA,1,2011,22,0,NA,NA,caleb_smith3,NA
long_island,caleb_smith,2011,P3-8,3,0.1,0.1,NA,14,14,1,1,2011,22,21,A,NA,caleb_smith3,NA
long_island,caleb_smith,2011,P3-9,3,NA,0.13,NA,NA,16,NA,1,2011,22,0,NA,NA,caleb_smith3,NA
long_island,caleb_smith,2011,2060,4,0.98,1.15,NA,187,187,2,2,2011,3,2,B,NA,caleb_smith4,NA
long_island,caleb_smith,2011,2061,4,0.52,0.52,NA,97,94,1,1,2011,3,2,B,NA,caleb_smith4,NA
long_island,caleb_smith,2011,2062,4,2.47,2.44,2.65,401,451,10,9,2011,3,0,C,NA,caleb_smith4,NA
long_island,caleb_smith,2011,2093,5,0.3,0.29,NA,57,58,2,1,2011,1,0,A,NA,caleb_smith5,NA
long_island,caleb_smith,2011,2053,6,0.61,0.59,NA,118,124,1,1,2011,1,0,B,NA,caleb_smith6,NA
long_island,caleb_smith,2011,2054,7,0.36,0.4,NA,44,58,1,1,2011,6,5,A,NA,caleb_smith7,NA
long_island,caleb_smith,2011,2055,7,1.21,1.15,1.35,231,139,1,1,2011,6,1,B,NA,caleb_smith7,NA
long_island,caleb_smith,2011,2056,7,1.13,1.32,NA,208,223,1,1,2011,6,1,B,NA,caleb_smith7,NA
long_island,caleb_smith,2011,2057,7,0.18,0.22,NA,17,17,2,2,2011,6,5,A,NA,caleb_smith7,NA
long_island,caleb_smith,2011,2058,7,0.33,0.31,NA,40,42,2,2,2011,6,5,A,NA,caleb_smith7,NA
long_island,caleb_smith,2011,2059,7,0.3,0.33,NA,37,45,2,2,2011,6,5,A,NA,caleb_smith7,NA
long_island,caleb_smith,2011,2094,8,1.32,1.38,NA,211,70,1,1,2011,33,4,B,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2095,8,0.47,0.52,NA,83,87,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2096,8,0.48,0.5,NA,79,79,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2097,8,0.45,0.52,NA,52,57,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2098,8,0.72,0.72,NA,139,126,3,2,2011,33,4,B,NA,caleb_smith8,NA
long_island,caleb_smith,NA,2099,8,NA,0.45,NA,NA,62,NA,1,2011,33,0,NA,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2100,8,0.67,0.7,NA,133,143,1,1,2011,33,4,B,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2101,8,0.4,0.46,NA,74,70,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2102,8,0.49,0.48,NA,113,120,4,4,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2103,8,0.38,0.4,NA,72,68,1,2,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2104,8,0.45,0.51,NA,71,84,4,4,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2105,8,0.47,0.48,NA,101,98,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2106,8,0.99,1.31,NA,205,213,1,1,2011,33,4,B,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2107,8,0.36,0.39,NA,82,68,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2108,8,0.9,0.91,NA,207,156,2,2,2011,33,4,B,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2109,8,0.45,0.52,NA,81,76,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2110,8,0.44,0.46,NA,85,82,1,2,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2111,8,0.38,0.42,NA,81,69,2,2,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2112,8,0.41,0.44,NA,78,70,2,2,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2113,8,0.4,0.36,NA,69,73,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-10,8,0.27,0.26,NA,48,47,1,2,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-11,8,0.28,0.28,NA,47,49,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-12,8,0.26,0.25,NA,42,44,1,2,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-13,8,0.36,0.38,NA,77,80,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-14,8,0.28,0.3,NA,51,52,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-15,8,0.34,0.38,NA,72,64,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-4,8,0.25,0.39,NA,36,41,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-5,8,0.2,0.21,NA,29,33,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-6,8,0.18,0.26,NA,30,38,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-7,8,0.23,0.18,NA,32,34,2,3,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-8,8,0.32,0.35,NA,49,55,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,CS-9,8,0.2,0.19,NA,25,27,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2012,CS12-156,8,NA,0.07,NA,NA,8,NA,1,2011,33,0,NA,NA,caleb_smith8,NA
long_island,caleb_smith,2012,CS12-157,8,NA,0.2,NA,NA,24,NA,1,2011,33,0,NA,NA,caleb_smith8,NA
long_island,caleb_smith,2012,CS12-158,8,NA,0.23,NA,NA,23,NA,1,2011,33,0,NA,NA,caleb_smith8,NA
long_island,caleb_smith,2012,CS12-159,8,NA,0.12,NA,NA,12,NA,1,2011,33,0,NA,NA,caleb_smith8,NA
long_island,caleb_smith,2012,CS12-160,8,NA,0.09,NA,NA,6,NA,1,2011,33,0,NA,NA,caleb_smith8,NA
long_island,caleb_smith,2012,CS12-161,8,NA,0.09,NA,NA,6,NA,1,2011,33,0,NA,NA,caleb_smith8,NA
long_island,caleb_smith,2011,P8-3,8,0.08,0.11,NA,7,8,1,1,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,P8-4,8,0.14,NA,NA,13,NA,1,NA,2011,33,32,A,NA,caleb_smith8,NA
long_island,caleb_smith,2011,P8-8,8,NA,0.15,NA,NA,15,NA,1,2011,33,0,NA,NA,caleb_smith8,NA
long_island,caleb_smith,2011,P8-9,8,NA,0.15,NA,NA,15,NA,1,2011,33,0,NA,NA,caleb_smith8,NA
long_island,caleb_smith,2011,2063,9,2.5,2.58,NA,401,401,1,1,2011,4,1,C,NA,caleb_smith9,NA
long_island,caleb_smith,2011,2064,9,3.33,3.23,NA,234,295,3,5,2011,4,1,C,NA,caleb_smith9,NA
long_island,caleb_smith,2011,2065,9,1.65,1.77,NA,305,321,3,3,2011,4,2,B,NA,caleb_smith9,NA
long_island,caleb_smith,2011,2066,9,0.48,0.61,NA,86,131,3,2,2011,4,3,A,NA,caleb_smith9,NA
long_island,sbu_sib,2011,2167,1,1.7,1.9,NA,203,201,1,1,2011,1,0,B,NA,sbu_sib1,NA
long_island,sbu_sib,2011,2199,10,1.28,1.35,NA,168,177,1,1,2011,1,0,B,NA,sbu_sib10,NA
long_island,sbu_sib,2011,2200,11,1.72,1.7,NA,228,245,3,5,2011,1,0,B,NA,sbu_sib11,NA
long_island,sbu_sib,2011,2201,12,1.38,1.35,NA,207,212,2,3,2011,2,1,B,NA,sbu_sib12,NA
long_island,sbu_sib,2011,2202,12,0.95,NA,NA,155,NA,1,NA,2011,2,1,B,NA,sbu_sib12,NA
long_island,sbu_sib,2011,2203,13,2.45,2.42,NA,272,279,5,6,2011,1,0,C,NA,sbu_sib13,NA
long_island,sbu_sib,2011,2204,14,3.11,3.28,NA,291,292,1,1,2011,1,0,C,NA,sbu_sib14,NA
long_island,sbu_sib,2011,2205,15,0.58,0.58,NA,17,32,1,1,2011,1,0,B,NA,sbu_sib15,NA
long_island,sbu_sib,2011,2206,16,3.23,3.05,3.5,384,390,2,2,2011,1,0,C,NA,sbu_sib16,NA
long_island,sbu_sib,2011,2207,17,2.41,2.46,NA,251,252,1,1,2011,1,0,C,NA,sbu_sib17,NA
long_island,sbu_sib,2011,2208,18,3.75,3.9,NA,298,316,1,1,2011,2,0,D,NA,sbu_sib18,NA
long_island,sbu_sib,2011,2209,18,1.51,NA,NA,157,NA,2,NA,2011,2,1,B,NA,sbu_sib18,NA
long_island,sbu_sib,2011,2210,19,2.17,2.16,NA,95,131,3,1,2011,1,0,C,NA,sbu_sib19,NA
long_island,sbu_sib,2011,2168,2,0.29,0.36,NA,25,31,2,2,2011,6,5,A,NA,sbu_sib2,NA
long_island,sbu_sib,2011,2169,2,0.16,0.19,NA,22,12,1,1,2011,6,5,A,NA,sbu_sib2,NA
long_island,sbu_sib,2011,2170,2,0.35,0.39,NA,27,27,1,2,2011,6,5,A,NA,sbu_sib2,NA
long_island,sbu_sib,2011,2171,2,0.41,0.43,NA,56,58,1,1,2011,6,5,A,NA,sbu_sib2,NA
long_island,sbu_sib,2011,2172,2,0.91,0.99,NA,96,101,2,2,2011,6,0,B,NA,sbu_sib2,NA
long_island,sbu_sib,2011,2173,2,0.25,0.3,NA,25,27,1,1,2011,6,5,A,NA,sbu_sib2,NA
long_island,sbu_sib,2011,2211,20,0.53,0.55,NA,83,78,3,3,2011,2,1,B,NA,sbu_sib20,NA
long_island,sbu_sib,2011,2212,20,0.64,0.67,NA,114,114,3,3,2011,2,1,B,NA,sbu_sib20,NA
long_island,sbu_sib,2011,2174,3,0.75,0.72,NA,121,82,3,2,2011,1,0,B,NA,sbu_sib3,NA
long_island,sbu_sib,2011,2175,4,2.01,2,2.3,200,213,2,2,2011,11,3,C,NA,sbu_sib4,NA
long_island,sbu_sib,2011,2176,4,1.2,1.4,NA,135,107,1,1,2011,11,10,B,NA,sbu_sib4,NA
long_island,sbu_sib,2011,2177,4,1.97,NA,NA,203,NA,2,NA,2011,11,10,B,NA,sbu_sib4,NA
long_island,sbu_sib,2011,2178,4,0.55,NA,NA,83,NA,2,NA,2011,11,10,B,NA,sbu_sib4,NA
long_island,sbu_sib,2011,2179,4,0.59,NA,NA,67,NA,1,NA,2011,11,10,B,NA,sbu_sib4,NA
long_island,sbu_sib,2011,2180,4,0.84,NA,NA,79,NA,1,NA,2011,11,10,B,NA,sbu_sib4,NA
long_island,sbu_sib,2011,2181,4,4.08,4.25,NA,325,324,2,2,2011,11,0,D,NA,sbu_sib4,NA
long_island,sbu_sib,2011,2182,4,2.91,3.1,NA,315,229,1,1,2011,11,3,C,NA,sbu_sib4,NA
long_island,sbu_sib,2011,2183,4,1.58,1.75,NA,177,187,2,2,2011,11,10,B,NA,sbu_sib4,NA
long_island,sbu_sib,2011,2184,4,3.24,3.25,NA,346,355,2,2,2011,11,3,C,NA,sbu_sib4,NA
long_island,sbu_sib,2011,2185,4,0.64,NA,NA,70,NA,1,NA,2011,11,10,B,1,sbu_sib4,NA
long_island,sbu_sib,2011,2186,5,3.95,4.15,NA,364,360,1,1,2011,7,0,D,NA,sbu_sib5,NA
long_island,sbu_sib,2011,2187,5,1.68,1.76,NA,146,143,1,1,2011,7,6,B,NA,sbu_sib5,NA
long_island,sbu_sib,2011,2188,5,0.63,0.63,NA,113,119,1,1,2011,7,6,B,NA,sbu_sib5,NA
long_island,sbu_sib,2011,2189,5,0.71,0.73,NA,140,142,1,1,2011,7,6,B,NA,sbu_sib5,NA
long_island,sbu_sib,2011,2190,5,1.25,1.25,NA,162,159,1,1,2011,7,6,B,NA,sbu_sib5,NA
long_island,sbu_sib,2011,2191,5,0.9,0.91,NA,104,113,2,2,2011,7,6,B,NA,sbu_sib5,NA
long_island,sbu_sib,2011,2192,5,0.72,0.85,NA,120,123,1,1,2011,7,6,B,NA,sbu_sib5,NA
long_island,sbu_sib,2011,2193,6,3.24,3.04,3.25,380,375,1,1,2011,2,0,C,NA,sbu_sib6,NA
long_island,sbu_sib,2011,2194,6,1.2,1.25,NA,143,146,1,1,2011,2,1,B,NA,sbu_sib6,NA
long_island,sbu_sib,2011,2195,7,6.57,6.54,6.67,451,451,4,7,2011,1,0,D,NA,sbu_sib7,NA
long_island,sbu_sib,2011,2196,8,1.49,1.51,NA,244,245,7,5,2011,2,1,B,NA,sbu_sib8,NA
long_island,sbu_sib,2011,2197,8,2.12,2.05,NA,377,346,3,1,2011,2,0,C,NA,sbu_sib8,NA
long_island,sbu_sib,2011,2198,9,2.24,2.31,2.43,248,247,1,1,2011,1,0,C,NA,sbu_sib9,NA
long_island,sbu_southp,2011,2047,1,0.5,0.51,NA,96,97,2,2,2011,1,0,B,NA,sbu_southp1,NA
long_island,sbu_southp,2011,2038,10,2.5,2.91,NA,360,401,1,1,2011,4,0,C,NA,sbu_southp10,NA
long_island,sbu_southp,2011,2039,10,1.9,2.02,NA,225,255,1,1,2011,4,3,B,NA,sbu_southp10,NA
long_island,sbu_southp,2011,2040,10,0.66,0.78,NA,121,136,1,1,2011,4,3,B,NA,sbu_southp10,NA
long_island,sbu_southp,2011,2041,10,0.5,NA,NA,37,NA,1,NA,2011,4,3,B,NA,sbu_southp10,NA
long_island,sbu_southp,2011,2009,11,0.79,0.79,NA,162,165,1,1,2011,7,2,B,NA,sbu_southp11,NA
long_island,sbu_southp,2011,2010,11,0.94,0.95,NA,173,180,2,4,2011,7,2,B,NA,sbu_southp11,NA
long_island,sbu_southp,2011,2011,11,0.43,0.45,NA,84,92,1,1,2011,7,6,A,NA,sbu_southp11,NA
long_island,sbu_southp,2011,2012,11,0.43,0.48,NA,95,99,3,3,2011,7,6,A,NA,sbu_southp11,NA
long_island,sbu_southp,2011,2013,11,1.4,1.53,NA,158,252,1,1,2011,7,2,B,NA,sbu_southp11,NA
long_island,sbu_southp,2011,SB1,11,0.15,0.19,NA,11,15,1,1,2011,7,6,A,NA,sbu_southp11,NA
long_island,sbu_southp,2011,SB2,11,0.1,NA,NA,8,NA,1,NA,2011,7,6,A,NA,sbu_southp11,NA
long_island,sbu_southp,2011,P12-1,12,0.14,NA,NA,12,NA,1,NA,2011,5,4,A,NA,sbu_southp12,NA
long_island,sbu_southp,2011,P12-3,12,0.11,0.14,NA,10,12,1,1,2011,5,4,A,NA,sbu_southp12,NA
long_island,sbu_southp,2011,P12-4,12,0.14,0.13,NA,7,11,1,1,2011,5,4,A,NA,sbu_southp12,NA
long_island,sbu_southp,2011,P12-5,12,0.14,NA,NA,11,NA,1,NA,2011,5,4,A,NA,sbu_southp12,NA
long_island,sbu_southp,2012,SB12-17,12,NA,0.13,NA,NA,8,NA,1,2011,5,0,NA,NA,sbu_southp12,NA
long_island,sbu_southp,2011,SB4,12,0.11,NA,NA,9,NA,1,NA,2011,5,4,A,NA,sbu_southp12,NA
long_island,sbu_southp,2011,2021,13,0.33,0.36,NA,62,69,3,1,2011,2,1,A,NA,sbu_southp13,NA
long_island,sbu_southp,2011,2022,13,0.68,0.7,NA,127,128,1,1,2011,2,0,B,NA,sbu_southp13,NA
long_island,sbu_southp,2011,2031,14,0.57,0.59,NA,82,80,6,2,2011,5,1,B,NA,sbu_southp14,NA
long_island,sbu_southp,2011,2032,14,1.28,1.32,NA,172,195,16,14,2011,5,1,B,NA,sbu_southp14,NA
long_island,sbu_southp,2011,2033,14,0.27,NA,NA,20,NA,1,NA,2011,5,4,A,NA,sbu_southp14,NA
long_island,sbu_southp,2012,SB12-14,14,NA,0.15,NA,NA,14,NA,1,2011,5,0,NA,NA,sbu_southp14,NA
long_island,sbu_southp,2011,SB7,14,0.11,NA,NA,9,NA,1,NA,2011,5,4,A,NA,sbu_southp14,NA
long_island,sbu_southp,2011,SB8,14,0.11,NA,NA,12,NA,1,NA,2011,5,4,A,NA,sbu_southp14,NA
long_island,sbu_southp,2011,2035,15,1.15,1.21,NA,138,153,1,1,2011,3,2,B,NA,sbu_southp15,NA
long_island,sbu_southp,2011,2036,15,0.67,0.82,NA,117,128,1,1,2011,3,2,B,NA,sbu_southp15,NA
long_island,sbu_southp,2011,2037,15,5.2,5.17,5.6,451,451,5,8,2011,3,0,D,NA,sbu_southp15,NA
long_island,sbu_southp,2011,2003,16,1.78,1.84,NA,269,288,1,1,2011,6,4,B,NA,sbu_southp16,NA
long_island,sbu_southp,2011,2004,16,2.51,2.37,NA,290,323,1,1,2011,6,1,C,NA,sbu_southp16,NA
long_island,sbu_southp,2011,2005,16,1.49,1.41,NA,216,214,2,2,2011,6,4,B,NA,sbu_southp16,NA
long_island,sbu_southp,2011,2006,16,3.68,3.45,3.75,451,451,1,3,2011,6,0,D,NA,sbu_southp16,NA
long_island,sbu_southp,2011,2007,16,0.37,NA,NA,30,NA,1,NA,2011,6,5,A,NA,sbu_southp16,NA
long_island,sbu_southp,2011,2008,16,0.79,0.78,NA,63,61,1,1,2011,6,4,B,NA,sbu_southp16,NA
long_island,sbu_southp,2011,2034,17,4.26,4.34,NA,281,299,15,21,2011,9,0,D,NA,sbu_southp17,NA
long_island,sbu_southp,2011,SB10,17,0.12,0.16,NA,8,13,2,2,2011,9,8,A,NA,sbu_southp17,NA
long_island,sbu_southp,2011,SB11,17,0.1,NA,NA,10,NA,1,NA,2011,9,8,A,NA,sbu_southp17,NA
long_island,sbu_southp,2011,SB12,17,0.09,NA,NA,9,NA,1,NA,2011,9,8,A,NA,sbu_southp17,NA
long_island,sbu_southp,2012,SB12-5,17,NA,0.15,NA,NA,12,NA,1,2011,9,0,NA,NA,sbu_southp17,NA
long_island,sbu_southp,2012,SB12-8,17,NA,0.23,NA,NA,29,NA,2,2011,9,0,NA,NA,sbu_southp17,NA
long_island,sbu_southp,2011,SB13,17,0.14,NA,NA,13,NA,1,NA,2011,9,8,A,NA,sbu_southp17,NA
long_island,sbu_southp,2011,SB14,17,0.1,NA,NA,13,NA,1,NA,2011,9,8,A,NA,sbu_southp17,NA
long_island,sbu_southp,2011,SB15,17,0.11,NA,NA,10,NA,1,NA,2011,9,8,A,NA,sbu_southp17,NA
long_island,sbu_southp,2011,SB16,17,0.07,NA,NA,9,NA,1,NA,2011,9,8,A,NA,sbu_southp17,NA
long_island,sbu_southp,2011,SP9,17,0.12,NA,NA,13,NA,1,NA,2011,9,8,A,NA,sbu_southp17,NA
long_island,sbu_southp,2011,2025,18,0.83,0.81,NA,124,120,2,2,2011,2,1,B,NA,sbu_southp18,NA
long_island,sbu_southp,2011,2026,18,2.31,2.58,NA,235,349,2,2,2011,2,0,C,NA,sbu_southp18,NA
long_island,sbu_southp,2011,2048,19,0.76,0.8,NA,138,148,1,1,2011,2,1,B,NA,sbu_southp19,NA
long_island,sbu_southp,2011,2049,19,2.81,2.85,2.95,387,79,5,5,2011,2,0,C,NA,sbu_southp19,NA
long_island,sbu_southp,2011,2042,2,1.19,1.33,NA,116,146,4,4,2011,2,0,B,NA,sbu_southp2,NA
long_island,sbu_southp,2011,2043,2,0.23,0.34,NA,22,33,1,1,2011,2,1,A,NA,sbu_southp2,NA
long_island,sbu_southp,2012,SB12-12,2,NA,0.24,NA,NA,23,NA,1,2011,2,0,NA,NA,sbu_southp2,NA
long_island,sbu_southp,2011,2050,20,2.72,2.85,NA,401,401,6,5,2011,3,0,C,NA,sbu_southp20,NA
long_island,sbu_southp,2011,2051,20,0.62,0.63,NA,95,99,3,3,2011,3,2,B,NA,sbu_southp20,NA
long_island,sbu_southp,2011,2052,20,1.33,1.34,NA,161,159,4,4,2011,3,2,B,NA,sbu_southp20,NA
long_island,sbu_southp,2011,2014,3,0.35,0.52,NA,29,32,1,1,2011,5,4,A,NA,sbu_southp3,NA
long_island,sbu_southp,2011,2015,3,0.43,0.66,NA,84,90,2,2,2011,5,4,A,NA,sbu_southp3,NA
long_island,sbu_southp,2011,2016,3,0.37,0.37,NA,33,38,3,3,2011,5,4,A,NA,sbu_southp3,NA
long_island,sbu_southp,2011,2017,3,0.3,0.3,NA,35,41,1,1,2011,5,4,A,NA,sbu_southp3,NA
long_island,sbu_southp,2011,2018,3,3.4,3.19,3.53,451,451,2,2,2011,5,0,C,NA,sbu_southp3,NA
long_island,sbu_southp,2011,2019,4,1.11,1.13,NA,209,207,3,3,2011,2,1,B,NA,sbu_southp4,NA
long_island,sbu_southp,2011,2020,4,0.69,0.78,NA,139,137,1,1,2011,2,1,B,NA,sbu_southp4,NA
long_island,sbu_southp,2011,2001,5,0.3,NA,NA,45,NA,1,NA,2011,2,1,A,NA,sbu_southp5,NA
long_island,sbu_southp,2011,2002,5,0.27,NA,NA,13,NA,1,NA,2011,2,1,A,NA,sbu_southp5,NA
long_island,sbu_southp,2012,25-Dec,5,NA,0.62,NA,NA,114,NA,1,2011,2,0,NA,NA,sbu_southp5,NA
long_island,sbu_southp,2011,2023,6,1.93,1.93,NA,275,287,1,1,2011,2,0,B,NA,sbu_southp6,NA
long_island,sbu_southp,2011,2024,6,0.34,0.36,NA,54,52,1,1,2011,2,1,A,NA,sbu_southp6,NA
long_island,sbu_southp,2011,2029,7,0.19,NA,NA,18,NA,1,NA,2011,3,2,A,NA,sbu_southp7,NA
long_island,sbu_southp,2011,2030,7,1.26,1.28,NA,191,198,2,3,2011,3,0,B,NA,sbu_southp7,NA
long_island,sbu_southp,2012,SB12-25,7,NA,0.2,NA,NA,17,NA,1,2011,3,0,NA,NA,sbu_southp7,NA
long_island,sbu_southp,2011,SB6,7,0.1,NA,NA,9,NA,1,NA,2011,3,2,A,NA,sbu_southp7,NA
long_island,sbu_southp,2011,2027,8,2.41,0.72,NA,306,129,2,4,2011,3,0,C,NA,sbu_southp8,NA
long_island,sbu_southp,2011,2028,8,0.44,0.57,NA,66,72,1,1,2011,3,2,A,NA,sbu_southp8,NA
long_island,sbu_southp,2011,SB5,8,0.07,NA,NA,5,NA,1,NA,2011,3,2,A,NA,sbu_southp8,NA
long_island,sbu_southp,2011,2044,9,2.39,2.79,NA,380,401,3,3,2011,7,1,C,NA,sbu_southp9,NA
long_island,sbu_southp,2011,2045,9,0.75,0.77,NA,121,133,2,2,2011,7,2,B,NA,sbu_southp9,NA
long_island,sbu_southp,2011,2046,9,4.43,4.25,4.99,401,200,2,2,2011,7,0,D,NA,sbu_southp9,NA
long_island,sbu_southp,2011,SB17,9,0.14,NA,NA,11,NA,1,NA,2011,7,6,A,NA,sbu_southp9,NA
long_island,sbu_southp,2011,SB18,9,0.11,NA,NA,18,NA,1,NA,2011,7,6,A,NA,sbu_southp9,NA
long_island,sbu_southp,2011,SB19,9,0.09,NA,NA,8,NA,1,NA,2011,7,6,A,NA,sbu_southp9,NA
long_island,sbu_southp,2011,SB20,9,0.07,NA,NA,8,NA,1,NA,2011,7,6,A,NA,sbu_southp9,NA
